2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;19;19;19;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;19;19;19;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;11;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;19;19;19;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;13;13;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;20;20;20;20;20;20;2;20;19;19;19;19;19;19;19;52;20;0;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;11;19;19;19;11;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;13;14;20;20;19;20;20;20;11;13;13;13;13;13;13;13;13;13;13;8;10;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;15;20;20;20;20;19;19;19;20;20;20;20;20;20;12;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;12;13;13;13;14;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;13;13;13;13;13;13;13;13;13;13;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;51;19;19;19;19;19;19;19;19;19;50;20;7
6;20;20;20;20;20;0;1;1;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;11;13;13;13;13;13;13;13;13;13;13;13;13;14;7
6;20;20;20;20;20;4;5;5;6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;19;20;20;19;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;3;20;20;7;20;20;20;20;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;20;7;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;8;9;9;10;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;7;20;20;7;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;7;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;15;20;20;15;20;20;15;20;20;20;20;20;15;20;7;20;20;20;20;20;20;20;20;7;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;19;20;20;20;11;20;20;11;20;20;20;20;20;20;20;20;20;20;20;11;20;20;20;20;20;12;13;13;13;14;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;0;2;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;7;20;20;19;20;20;20;20;20;7;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;14;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;13;13;14;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;4;6;20;20;19;20;20;2;20;19;19;19;19;19;19;19;51;20;0;2;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;15;20;20;20;20;20;7;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;20;20;20;20;20;20;3;20;19;19;19;19;19;19;19;19;19;19;19;19;19;52;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;4;6;20;20;15;20;20;11;13;13;13;13;13;13;13;13;13;13;8;10;20;20;15;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;3;20;20;7;20;20;7;20;19;20;20;3;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;11;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;11;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;19;20;20;20;11;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;4;6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;12;2;20;19;19;19;19;19;19;19;19;19;50;20;2;20;20;7;19;19;19;19;52;7;20;20;7;20;20;7;20;15;20;20;7;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;15;20;20;15;20;20;15;20;20;15;20;20;15;20;20;15;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;11;20;20;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;7
6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;3;20;19;19;19;19;19;50;20;4;6;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;10;13;13;13;13;13;13;13;13;13;13;13;13;10;20;20;7;12;13;13;13;14;7;20;20;7;20;20;7;20;20;20;20;7;20;20;19;19;19;19;19;51;20;15;20;20;20;20;20;20;20;20;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;15;20;20;20;20;19;19;19;19;19;20;20;20;20;11
6;1;1;1;1;1;1;1;1;1;1;2;16;16;16;11;13;13;13;13;13;13;13;14;8;10;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;11;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;0;1;1;1;1;1;1;1;2;16;16;16;16;16;16;16;16;0;1;1;1;1;1;2;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;0;1;1;1;2;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;0;1;1;1;1;1;1;1;1;1;1;2
20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
